0,1,2,3,4,5,6,7,8,9,10
0.0066792619726608795,0.7326605873210252,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.8925703369852843,0.9730389629693289,0.9948794286535795,17.80153512213292,8.587351124855388,3.2778984478681665
0.006829913316031296,0.7353046341598473,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.8964289929643975,0.9753968991147954,0.9955304821060272,17.3308201093746,8.499378244348659,2.992544382638223
0.006983400459185259,0.7379302975197763,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9003258696355521,0.9775975606327906,0.9961089041787188,16.914821838883654,8.408114804563498,2.7367507059493277
0.007139787130428999,0.7405449711156489,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9042400346936472,0.9796415324409697,0.9966046680662195,16.546318342936047,8.252492568129425,2.4956807871534856
0.007299138261961204,0.7431535604818096,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9081341330574989,0.9815333760687136,0.9969916202935829,16.206838708830674,8.017700162400855,2.2892998272677447
0.0074615200168330585,0.7457582453122478,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.911969508174596,0.983313695344062,0.9972650520322125,15.880397808054113,7.737520240388581,2.1046678114289574
0.007626999816419332,0.7483591309107036,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.915738606140921,0.9849709845628274,0.9974461844652225,15.55435976348872,7.501000003520774,1.8865162616653575
0.007795646368411927,0.7509543253225215,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9194855892884453,0.9864537019722166,0.9975614908084214,15.221523699548015,7.335390948491576,1.6483548117015487
0.007967529695347513,0.7535414241242586,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9232283493488115,0.9877703666517227,0.997629384432001,14.8877945055292,7.157222556059572,1.4485150825797155
0.008142721163681092,0.7561204101278021,5.2848e-06,0.050007724346975556,0.0029737126406902286,0.9269335568299228,0.988962235464672,0.9976644220607284,14.574144854317183,6.947222878802545,1.2877998063514178
